Year,Sample,Enclosure,CB,NV,WY,UT
2015,BE0730,BE,0.3155,0.5751,0.0932,0.0162
2015,BE0731,BE,0.2467,0.6715,0.0544,0.0274
2015,BE0732,BE,0.2632,0.5294,0.1937,0.0138
2015,BE0733,BE,0.4383,0.493,0.0578,0.011
2015,BE0734,BE,0.3453,0.5736,0.0663,0.0149
2015,BE0735,BE,0.3998,0.4996,0.0944,0.0062
2015,BE0736,BE,0.1883,0.6159,0.1853,0.0104
2015,BE0737,BE,0.2034,0.7209,0.0647,0.0111
2015,BE0738,BE,0.172,0.7594,0.0557,0.0132
2015,BE0739,BE,0.2847,0.5105,0.1579,0.0468
2015,BE0740,BE,0.2782,0.6161,0.0942,0.0116
2015,BE0741,BE,0.485,0.4513,0.0394,0.0245
2015,BE0742,BE,0.1197,0.8118,0.0568,0.0115
2015,BE0743,BE,0.1148,0.6234,0.2099,0.052
2015,BE0744,BE,0.1278,0.725,0.1281,0.0191
2015,BE0745,BE,0.5386,0.3147,0.1326,0.0141
2015,BE0746,BE,0.1291,0.5226,0.3293,0.0188
2015,BE0747,BE,0.152,0.7339,0.1055,0.0088
2015,BE0748,BE,0.0635,0.8512,0.0605,0.0247
2015,BE0749,BE,0.2511,0.5893,0.1326,0.0271
2015,BE0750,BE,0.1295,0.739,0.1195,0.012
2015,BE0751,BE,0.4793,0.4437,0.0595,0.0177
2015,BE0752,BE,0.2559,0.6143,0.1158,0.014
2015,BE0753,BE,0.231,0.604,0.1202,0.0449
2015,BE0754,BE,0.2638,0.6458,0.0784,0.0119
2015,BE0755,BE,0.1804,0.5651,0.2349,0.0198
2015,BE0756,BE,0.2688,0.6692,0.0539,0.0082
2015,BE0757,BE,0.405,0.5377,0.0446,0.0128
2015,BE0758,BE,0.1323,0.541,0.3162,0.0103
2015,BE0759,BE,0.2187,0.5106,0.2347,0.0359
2015,BE0760,BE,0.2361,0.6874,0.0535,0.0231
2015,BE0761,BE,0.1209,0.7238,0.0519,0.1034
2015,BE0762,BE,0.2531,0.5385,0.1926,0.0158
2015,BE0763,BE,0.2062,0.5059,0.28,0.0081
2015,BE0764,BE,0.088,0.5818,0.3197,0.0106
2015,BE0765,BE,0.1033,0.7215,0.1604,0.015
2015,BE0766,BE,0.1295,0.7714,0.0732,0.026
2015,BE0767,BE,0.1166,0.7641,0.0933,0.0261
2015,BE0768,BE,0.0772,0.5871,0.2983,0.0373
2015,BE0769,BE,0.1635,0.6221,0.1782,0.0363
2015,BE0770,BE,0.0894,0.6927,0.2104,0.0077
2015,BE0771,BE,0.2379,0.5055,0.2486,0.0079
2015,BE0772,BE,0.1977,0.5863,0.2027,0.0132
2015,BE0773,BE,0.0999,0.8093,0.0786,0.0126
2015,BE0774,BE,0.1201,0.7654,0.1027,0.012
2015,BE0775,BE,0.3101,0.621,0.0423,0.0267
2015,BE0776,BE,0.4418,0.4935,0.0564,0.0083
2015,BE0777,BE,0.0978,0.8097,0.0791,0.0134
2015,BE0778,BE,0.1415,0.2654,0.5845,0.0087
2015,BE0779,BE,0.1072,0.6571,0.2195,0.0162
2015,BE0780,BE,0.2347,0.6139,0.0719,0.0793
2015,BE0781,BE,0.246,0.6907,0.0448,0.0183
2015,BE0782,BE,0.3098,0.6333,0.05,0.007
2015,BE0783,BE,0.1866,0.735,0.0584,0.0197
2015,BE0784,BE,0.2322,0.6826,0.0652,0.02
2015,BE0785,BE,0.2545,0.6088,0.1216,0.0151
2015,BE0786,BE,0.1748,0.6047,0.1257,0.0946
2015,BE0787,BE,0.049,0.6359,0.2952,0.0198
2015,BE0788,BE,0.4848,0.3272,0.1674,0.0205
2015,BE0789,BE,0.2852,0.3239,0.3769,0.0139
2015,BE0790,BE,0.1356,0.7211,0.1185,0.0247
2015,BE0791,BE,0.2462,0.6435,0.1016,0.0086
2015,BE0792,BE,0.2351,0.6124,0.138,0.0142
2015,BE0793,BE,0.4035,0.4331,0.156,0.0075
2015,BE0794,BE,0.0966,0.75,0.1294,0.0238
2015,BE0795,BE,0.2063,0.6773,0.0998,0.0168
2015,BE0796,BE,0.108,0.8185,0.0579,0.0156
2015,BE0797,BE,0.2897,0.455,0.2467,0.0085
2015,BE0799,BE,0.2319,0.658,0.0893,0.0206
2015,BE0800,BE,0.3251,0.48,0.1835,0.0114
2015,BE0801,BE,0.1306,0.5655,0.2971,0.0069
2015,BE0802,BE,0.139,0.5215,0.2847,0.0546
2015,BE0803,BE,0.2229,0.5701,0.1979,0.0088
2015,BE0804,BE,0.2086,0.7316,0.0482,0.0115
2015,BE0805,BE,0.2793,0.6438,0.0543,0.0227
2015,BE0806,BE,0.1984,0.7113,0.0713,0.0188
2015,BE0807,BE,0.162,0.7649,0.0442,0.0291
2015,BE0808,BE,0.1084,0.7257,0.1507,0.0154
2015,BE0809,BE,0.1338,0.6775,0.172,0.0169
2015,BE0810,BE,0.2565,0.6657,0.0664,0.0115
2015,BE0811,BE,0.2984,0.4893,0.2028,0.0095
2015,BE0812,BE,0.2067,0.6855,0.0925,0.0155
2015,BE0813,BE,0.2482,0.6602,0.0832,0.0082
2015,BE0814,BE,0.2383,0.5365,0.2166,0.0087
2015,BE0815,BE,0.108,0.7865,0.0698,0.0355
2015,BE0817,BE,0.181,0.4407,0.3706,0.0076
2015,BE0818,BE,0.1463,0.7447,0.0713,0.0374
2015,BE0819,BE,0.2044,0.7033,0.073,0.0194
2015,BE0820,BE,0.1884,0.7469,0.0455,0.0193
2015,BE0821,BE,0.2684,0.6268,0.096,0.0087
2015,BE0822,BE,0.2245,0.516,0.2501,0.0093
2015,BE0823,BE,0.2084,0.6817,0.0981,0.012
2015,BE0824,BE,0.2454,0.5318,0.2121,0.0107
2015,BE0825,BE,0.2002,0.7206,0.059,0.0201
2015,BE0826,BE,0.1055,0.7755,0.0702,0.0488
2015,BE0827,BE,0.3601,0.4776,0.1263,0.036
2015,BE0828,BE,0.2352,0.6978,0.0541,0.0129
2015,BE0829,BE,0.2838,0.4276,0.2377,0.051
2015,BE0830,BE,0.1171,0.7586,0.1107,0.0136
2015,BE0831,BE,0.2039,0.7218,0.057,0.0175
2015,BE0832,BE,0.1336,0.6972,0.1487,0.0204
2015,BE0833,BE,0.2978,0.6398,0.0533,0.0093
2015,BE0834,BE,0.1709,0.757,0.0631,0.009
2015,BE0835.1,BE,0.2831,0.6115,0.095,0.0105
2015,BE0835.2,BE,0.0681,0.6135,0.2269,0.0914
2015,BE0836,BE,0.141,0.6432,0.189,0.0269
2015,BE0837,BE,0.1574,0.7268,0.0996,0.0161
2015,BE0838,BE,0.2192,0.6537,0.1099,0.0172
2015,BE0839,BE,0.2174,0.7115,0.0622,0.009
2015,BE0840,BE,0.2982,0.625,0.0561,0.0209
2015,BE0841,BE,0.1124,0.7239,0.1344,0.029
2015,BE0842,BE,0.0733,0.5963,0.3035,0.0268
2015,BE0843,BE,0.2654,0.6734,0.044,0.017
2015,BE0844,BE,0.0953,0.4018,0.4945,0.0084
2015,BE0845,BE,0.2757,0.6526,0.0635,0.0083
2015,BE0846,BE,0.1638,0.6642,0.1486,0.0233
2015,BE0847,BE,0.2557,0.6291,0.092,0.0233
2015,BE0848,BE,0.6011,0.3143,0.0488,0.0359
2015,BE0849,BE,0.3997,0.5307,0.0605,0.0093
2015,BE0850,BE,0.5735,0.372,0.0443,0.0102
2015,BE0851,BE,0.257,0.6335,0.0964,0.013
2015,BE0852,BE,0.153,0.6979,0.0672,0.0818
2015,BE0853,BE,0.1417,0.5928,0.25,0.0156
2015,BE0854,BE,0.3312,0.5305,0.122,0.0163
2015,BE0855,BE,0.4381,0.4049,0.1448,0.0121
2015,BE0856,BE,0.1369,0.5595,0.2786,0.0252
2015,BE0857,BE,0.2415,0.6823,0.0618,0.0142
2015,BE0858,BE,0.2331,0.5187,0.2391,0.009
2015,BE0859,BE,0.2515,0.5795,0.155,0.0141
2015,BE0860,BE,0.1597,0.6664,0.1567,0.0173
2015,BE0862,BE,0.417,0.4977,0.0762,0.0091
2015,BE0863,BE,0.098,0.7163,0.1753,0.0107
2015,BE0864,BE,0.3493,0.4586,0.1836,0.0085
2015,BE0865,BE,0.1278,0.6867,0.1611,0.0243
2015,BE0867,BE,0.1765,0.5004,0.2842,0.0389
2015,BE0868,BE,0.1466,0.56,0.2766,0.0168
2015,BE0869,BE,0.1174,0.6959,0.1208,0.0658
2015,BE0870,BE,0.3934,0.2731,0.3194,0.0139
2015,BE0871,BE,0.2418,0.6138,0.1198,0.0246
2015,BE0872,BE,0.2802,0.5885,0.1229,0.0084
2015,BE0873,BE,0.1488,0.6652,0.167,0.0192
2015,BE0874,BE,0.2932,0.521,0.1352,0.0506
2015,BE0875,BE,0.216,0.6558,0.1093,0.0188
2015,BE0876,BE,0.2213,0.6706,0.0866,0.0215
2015,BE0877,BE,0.2798,0.5792,0.1253,0.0157
2015,BE0879,BE,0.1872,0.5688,0.0739,0.1701
2015,BE0881,BE,0.3671,0.4895,0.1334,0.01
2015,BE0882,BE,0.2681,0.6274,0.0918,0.0128
2015,BE0883,BE,0.1346,0.8015,0.053,0.0111
2015,BE0884,BE,0.0985,0.7272,0.1655,0.0087
2015,BE0885,BE,0.2705,0.6368,0.0821,0.0106
2015,BE0886,BE,0.2683,0.6242,0.0971,0.0103
2015,BE0887,BE,0.0713,0.6223,0.2907,0.0158
2015,BE0890,BE,0.1268,0.6916,0.1712,0.0105
2015,BE0892,BE,0.324,0.5197,0.1358,0.0204
2015,BE0894,BE,0.3941,0.5352,0.0619,0.0085
2015,BE0896,BE,0.3689,0.5647,0.0596,0.0068
2015,BE0897,BE,0.2543,0.6686,0.0508,0.0261
2015,BE0898,BE,0.3435,0.262,0.3827,0.0119
2015,BE0899,BE,0.2378,0.5081,0.2466,0.0074
2015,BE0900,BE,0.2878,0.548,0.1507,0.0137
2015,BE0902,BE,0.1857,0.7113,0.0824,0.0206
2015,BE0903,BE,0.3199,0.3915,0.274,0.0147
2015,BE0904,BE,0.2182,0.5081,0.2685,0.0051
2015,BE0905,BE,0.2193,0.5708,0.1638,0.0463
2015,BE0906,BE,0.3289,0.4469,0.2174,0.0068
2015,BE0907,BE,0.138,0.7556,0.0804,0.026
2015,BE0908,BE,0.4963,0.3886,0.0823,0.0327
2015,BE0909,BE,0.269,0.6555,0.0622,0.0136
2015,BE0910,BE,0.1343,0.7364,0.1115,0.0178
2015,BE0911,BE,0.2865,0.6155,0.0746,0.0233
2015,BE0912,BE,0.1879,0.7304,0.0711,0.0104
2015,BE0913,BE,0.1052,0.7715,0.1144,0.0086
2015,BE0914,BE,0.1529,0.7189,0.104,0.024
2015,BE0915,BE,0.6287,0.3132,0.0528,0.0051
2015,BE0916,BE,0.2773,0.4162,0.2983,0.0083
2015,BE0917,BE,0.2026,0.7191,0.0508,0.0273
2015,BE0918,BE,0.1124,0.621,0.2532,0.0134
2015,BE0920,BE,0.2966,0.4545,0.2428,0.0059
2015,BE0921DEAD,BE,0.2277,0.6971,0.0616,0.0135
2015,BE0922,BE,0.1402,0.7691,0.0535,0.0373
2015,BE0923,BE,0.0889,0.7978,0.0723,0.0411
2015,BE0924,BE,0.2862,0.5152,0.1916,0.0069
2015,BE0925,BE,0.1306,0.7352,0.066,0.0684
2015,BE0926,BE,0.1667,0.7216,0.0968,0.0149
2015,BE0927,BE,0.2903,0.628,0.0714,0.0101
2015,BE0928,BE,0.1837,0.7525,0.0549,0.0085
2015,BE0929,BE,0.0941,0.6498,0.2285,0.0273
2015,BE0931,BE,0.1478,0.7627,0.0564,0.0329
2015,BE0933,BE,0.3006,0.5706,0.1147,0.0142
2015,BE0934,BE,0.6507,0.3019,0.0407,0.0068
2015,BE0935,BE,0.195,0.6256,0.1532,0.0268
2015,BE0936,BE,0.3001,0.5135,0.1764,0.0101
2015,BE0937,BE,0.0959,0.7577,0.1347,0.0119
2015,BE0938,BE,0.2421,0.6621,0.0853,0.0103
2015,BE0940,BE,0.1581,0.6952,0.081,0.0657
2015,BE0941,BE,0.4213,0.4966,0.0727,0.0094
2015,BE0942,BE,0.2519,0.6706,0.0693,0.0083
2015,BE0943,BE,0.2236,0.5061,0.2616,0.0086
2015,BE0944,BE,0.3743,0.3426,0.2211,0.062
2015,BE0945,BE,0.1346,0.7643,0.0762,0.025
2015,BE0946,BE,0.224,0.6244,0.1404,0.011
2015,BE0947,BE,0.1522,0.7632,0.0652,0.0196
2015,BE0948,BE,0.2382,0.6866,0.0547,0.0207
2015,BE0949,BE,0.2727,0.6504,0.0709,0.0061
2015,BE0951,BE,0.3724,0.5467,0.0674,0.0135
2015,BE0952,BE,0.255,0.6781,0.0577,0.0094
2015,BE0953,BE,0.1465,0.6122,0.2258,0.0156
2015,BE0954,BE,0.1143,0.6432,0.0628,0.1798
2015,BE0955,BE,0.1141,0.5709,0.2907,0.0242
2015,BE0956,BE,0.1758,0.7392,0.0597,0.0255
2015,BE0957,BE,0.1632,0.7516,0.0601,0.0252
2015,BE0958,BE,0.1648,0.5503,0.2719,0.0129
2015,BE0959,BE,0.1061,0.7433,0.1152,0.0352
2015,BE0960,BE,0.3199,0.5071,0.1626,0.0105
2015,BE0961,BE,0.0477,0.4288,0.4815,0.0422
2015,BE0962,BE,0.1425,0.5373,0.1202,0.1995
2015,BE0963,BE,0.1433,0.7676,0.0675,0.0212
2015,BE0964,BE,0.1617,0.773,0.0499,0.015
2015,BE0965,BE,0.2559,0.5874,0.1315,0.0251
2015,BE0966,BE,0.184,0.5031,0.2983,0.0146
2015,BE0967,BE,0.3919,0.4027,0.1921,0.0131
2015,BE0968,BE,0.0718,0.6553,0.2207,0.052
2015,BE0969,BE,0.4913,0.3725,0.1302,0.0063
2015,BE0970,BE,0.2077,0.4863,0.2934,0.0128
2015,BE0971,BE,0.1315,0.7156,0.1239,0.0292
2015,BE0973,BE,0.1015,0.7594,0.0896,0.0493
2015,BE0974,BE,0.1964,0.5566,0.0702,0.177
2015,BE0975,BE,0.1561,0.7478,0.0752,0.0206
2015,BE0976,BE,0.3658,0.513,0.0807,0.0407
2015,BE0977,BE,0.3063,0.5412,0.099,0.0538
2015,BE0978,BE,0.1751,0.6094,0.0938,0.1215
2015,BE0979,BE,0.1353,0.7304,0.0874,0.0466
2015,BE0980,BE,0.4028,0.4375,0.1397,0.0202
2015,BE0981,BE,0.1316,0.4954,0.3518,0.0211
2015,BE0982,BE,0.1713,0.7222,0.0932,0.0135
2015,BE0983,BE,0.2125,0.6109,0.1614,0.0151
2015,BE0984,BE,0.1131,0.5652,0.305,0.0166
2015,BE0985,BE,0.1913,0.6712,0.1218,0.0157
2015,BE0986,BE,0.1339,0.7891,0.0626,0.0143
2015,BE0987A,BE,0.3814,0.4488,0.1606,0.0091
2015,BE0988A,BE,0.0887,0.7455,0.0686,0.0972
2015,BE0989,BE,0.3358,0.5318,0.1184,0.0138
2015,BE0990,BE,0.0872,0.7106,0.1821,0.02
2015,BE0992,BE,0.0603,0.4531,0.4742,0.0124
2015,BE0993,BE,0.4422,0.4814,0.0633,0.0131
2015,BE0994,BE,0.1049,0.7475,0.1278,0.0198
2015,BE0995,BE,0.231,0.5109,0.1487,0.1094
2015,BE0996,BE,0.1523,0.5576,0.2801,0.0103
2015,BE0997,BE,0.3094,0.2589,0.4194,0.0122
2015,BE0998,BE,0.2168,0.5817,0.1572,0.0443
2015,BE0999,BE,0.2509,0.6507,0.0741,0.0242
2015,BE1000,BE,0.2416,0.6403,0.1109,0.0072
2015,BE1001,BE,0.3364,0.5676,0.0764,0.0196
2015,BE1002,BE,0.2806,0.5038,0.0979,0.1175
2015,BE1003,BE,0.1031,0.7189,0.1645,0.0133
2015,BE1004,BE,0.1341,0.7766,0.0778,0.0115
2015,BE1005,BE,0.1677,0.7199,0.099,0.0137
2015,BE1006,BE,0.4124,0.4976,0.0798,0.0102
2015,BE1007,BE,0.1086,0.5985,0.2774,0.0156
2015,BE1008,BE,0.2617,0.6561,0.0628,0.0194
2015,BE1009,BE,0.1524,0.7075,0.125,0.015
2015,BE1010,BE,0.1496,0.7806,0.0548,0.0153
2015,BE1011,BE,0.3346,0.368,0.2865,0.0113
2015,BE1012,BE,0.0587,0.6592,0.2383,0.0435
2015,BE1013,BE,0.1385,0.7466,0.0822,0.0331
2015,BE1014,BE,0.2101,0.5262,0.2508,0.0128
2015,BE1015,BE,0.438,0.4714,0.0833,0.0073
2015,BE1016,BE,0.4371,0.4661,0.0869,0.01
2015,BE1017,BE,0.3243,0.5515,0.1167,0.0076
2015,BE1018,BE,0.2453,0.5872,0.051,0.1164
2015,BE1019,BE,0.1118,0.703,0.1685,0.0166
2015,BE1020,BE,0.2552,0.5659,0.1442,0.0348
2015,BE1021,BE,0.3284,0.4814,0.1826,0.0076
2015,BE1022,BE,0.1116,0.5896,0.2761,0.0224
2015,BE1023,BE,0.1709,0.6753,0.1386,0.0151
2015,BE1024,BE,0.2794,0.5588,0.1504,0.0117
2015,BE1025,BE,0.174,0.6984,0.0526,0.0749
2015,BE1026,BE,0.0969,0.716,0.1662,0.0209
2015,BE1027,BE,0.3864,0.5391,0.0551,0.0192
2015,BE1028,BE,0.0665,0.6049,0.27,0.0586
2015,BE1029,BE,0.1476,0.5479,0.2944,0.01
2015,BE1030,BE,0.161,0.7336,0.095,0.0102
2015,BE1031,BE,0.1081,0.6481,0.22,0.0238
2015,BE1032,BE,0.2653,0.5108,0.2017,0.0223
2015,BE1033,BE,0.2398,0.6761,0.0582,0.0257
2015,BE1034,BE,0.4238,0.2589,0.3116,0.0056
2015,BE1035,BE,0.1835,0.6772,0.1179,0.0213
2015,BE1036,BE,0.4321,0.4987,0.0529,0.0162
2015,BE1037,BE,0.402,0.4718,0.1178,0.0086
2015,BE1038,BE,0.1674,0.6291,0.1954,0.0083
2015,BE1039,BE,0.1147,0.5276,0.3428,0.0151
2015,BE1040,BE,0.1174,0.7729,0.1002,0.0095
2015,BE1041,BE,0.236,0.6953,0.0591,0.0096
2015,BE1042,BE,0.2159,0.5242,0.2537,0.0063
2015,BE1043,BE,0.1575,0.5553,0.2706,0.0168
2015,BE1044,BE,0.3396,0.5622,0.055,0.0432
2015,BE1045,BE,0.38,0.5605,0.0517,0.0075
2015,BE1046,BE,0.1771,0.6265,0.1897,0.0069
2015,BE1047,BE,0.0668,0.5816,0.2986,0.0526
2015,BE1048,BE,0.1318,0.5525,0.1603,0.1554
2015,BE1049,BE,0.2246,0.6489,0.1148,0.0115
2015,BE1050,BE,0.3013,0.4292,0.2617,0.0083
2015,BE1052,BE,0.3019,0.4639,0.2205,0.0138
2015,BE1053,BE,0.3065,0.3906,0.2892,0.0138
2015,BE1054,BE,0.0812,0.7435,0.1441,0.0309
2015,BE1055,BE,0.0958,0.7124,0.1265,0.0653
2015,BE1056,BE,0.2654,0.6267,0.0795,0.0283
2015,BE1058,BE,0.1745,0.4085,0.4083,0.0086
2015,BE1059,BE,0.1932,0.7078,0.0922,0.0066
2015,BE1060,BE,0.1275,0.5182,0.3393,0.0149
2015,BE1061,BE,0.2796,0.4581,0.2537,0.0086
2015,BE1062,BE,0.2407,0.671,0.0596,0.0288
2015,BE1063,BE,0.3139,0.6068,0.0547,0.0249
2015,BE1064,BE,0.2147,0.7039,0.0734,0.0081
2015,BE1065,BE,0.2614,0.5541,0.1771,0.0074
2015,BE1066,BE,0.1419,0.6545,0.1806,0.0231
2015,BE1067,BE,0.2078,0.5672,0.2108,0.014
2015,BE1068,BE,0.2889,0.5481,0.1436,0.0193
2015,BE1069,BE,0.2605,0.6304,0.0933,0.0156
2015,BE1070,BE,0.1951,0.5776,0.2191,0.0082
2015,BE1071,BE,0.2679,0.5198,0.2,0.0122
2015,BE1072,BE,0.3356,0.4482,0.1755,0.041
2015,BE1073,BE,0.3426,0.5051,0.1434,0.009
2015,BE1074,BE,0.3067,0.5289,0.1305,0.0338
2015,BE1075,BE,0.4102,0.5143,0.0608,0.015
2015,BE1076,BE,0.1251,0.6969,0.1452,0.0328
2015,BE1077,BE,0.5293,0.3588,0.0987,0.0131
2015,BE1078,BE,0.1203,0.7931,0.0637,0.023
2015,BE1079,BE,0.2243,0.4388,0.2865,0.0504
2015,BE1080,BE,0.2198,0.6859,0.0794,0.0148
2015,BE1081,BE,0.0796,0.6261,0.2609,0.0334
2015,BE1082,BE,0.2372,0.6573,0.0846,0.0205
2015,BE1083,BE,0.0527,0.7022,0.221,0.0243
2015,BE1084,BE,0.2542,0.6595,0.0594,0.027
2015,BE1085,BE,0.1635,0.6172,0.1207,0.0985
2015,BE1086,BE,0.1037,0.7623,0.0888,0.0453
2015,BE1087,BE,0.2,0.578,0.2052,0.0168
2015,BE1089,BE,0.4116,0.3854,0.1931,0.0097
2015,BE1090,BE,0.394,0.5173,0.0756,0.0133
2015,BE1091,BE,0.0663,0.5992,0.3042,0.03
2015,BE1092,BE,0.1709,0.5292,0.2451,0.0551
2015,BE1094,BE,0.2478,0.5835,0.0909,0.0777
2015,BE1095,BE,0.2313,0.5236,0.2377,0.0072
2015,BE1096,BE,0.2696,0.5093,0.2104,0.0105
2015,BE1097,BE,0.1798,0.6373,0.1483,0.0347
2015,BE1098,BE,0.0652,0.7188,0.1554,0.0608
2015,BE1100,BE,0.2513,0.6404,0.0981,0.0102
2015,BE1101,BE,0.172,0.5943,0.226,0.0079
2015,BE1102,BE,0.1544,0.7598,0.0774,0.0085
2015,BE1103,BE,0.547,0.3903,0.0533,0.0095
2015,BE1051,BE,0.3514,0.5532,0.0809,0.0143
2015,BE0502,BE,0.3229,0.5373,0.1287,0.0113
2015,BE0787,BE,0.0489,0.6364,0.2949,0.0198
2015,BE0816A,BE,0.1,0.7529,0.113,0.0338
2015,BE0878A,BE,0.4229,0.3794,0.1892,0.0085
2015,BE0888A,BE,0.3336,0.4217,0.2345,0.0104
2015,BE0891A,BE,0.0593,0.6093,0.307,0.0245
2015,BE0895A,BE,0.1537,0.7574,0.0775,0.0113
2015,BE0919A,BE,0.1315,0.765,0.0764,0.027
2015,BE0932A,BE,0.1295,0.7734,0.0804,0.0167
2015,BE0939A,BE,0.159,0.7443,0.0817,0.0148
2015,DE401,BE,0.4409,0.4883,0.0469,0.0238
2015,DE404,BE,0.3453,0.576,0.0487,0.03
2015,DE406,BE,0.223,0.3867,0.3778,0.0125
2015,DE411,BE,0.1766,0.5872,0.1803,0.056
2015,DE421,BE,0.2324,0.3865,0.3723,0.009
2015,OZ1740,BE,0.7073,0.2425,0.0447,0.0055
2015,SBFLE221,BE,0.2909,0.6413,0.055,0.0127
2015,SBFLE401,BE,0.1911,0.7127,0.0632,0.0327
2015,SBFLE409,BE,0.3325,0.5326,0.1253,0.0095
2015,SBFLE415,BE,0.3251,0.5995,0.0672,0.0083
2015,SBFSE022,BE,0.0728,0.8604,0.047,0.0198
2015,SBFSE230,BE,0.2935,0.5773,0.1219,0.0073
2015,SBFSE248,BE,0.4403,0.2278,0.3258,0.0062
2015,SBFSE362,BE,0.1133,0.7522,0.1212,0.0133
2015,SBFSE582,BE,0.0938,0.7726,0.1165,0.0168
2015,BE0798A,BE,0.1466,0.7542,0.0904,0.0086
2015,BE0889A,BE,0.2862,0.6475,0.058,0.0085
2015,BE0893A,BE,0.1974,0.7092,0.0629,0.0309
2015,BE0930A,BE,0.3404,0.587,0.0627,0.0099
2015,DE423,BE,0.1794,0.494,0.3128,0.0138
2015,OZ1743,BE,0.5164,0.4216,0.0518,0.0103
2015,Pierre,BE,0.0669,0.817,0.1038,0.0123
2015,SBFLE410,BE,0.3362,0.5905,0.0514,0.0221
2015,SBFLE417,BE,0.1477,0.7958,0.0454,0.0112
2015,SBFLE420,BE,0.2759,0.6559,0.0561,0.0121
2015,SBFSE027,BE,0.3364,0.2702,0.3832,0.0104
2015,SBFSE052,BE,0.0488,0.4892,0.4486,0.0137
2015,SBFSE091,BE,0.1161,0.7736,0.1012,0.009
2015,SBFSE206,BE,0.1705,0.7553,0.0606,0.0138
2015,SBFSE355,BE,0.06,0.6638,0.1879,0.0882
2015,SBFSE356,BE,0.0805,0.6858,0.1306,0.1029
2015,SBFSE358,BE,0.2608,0.6519,0.078,0.0096
2015,SBFSE364,BE,0.3246,0.5949,0.067,0.0138
2015,SBFSE365,BE,0.2732,0.6537,0.0598,0.0133
2015,SBFSE206,BE,0.1705,0.7554,0.0604,0.0137
2015,BE0861A,BE,0.2621,0.6618,0.0587,0.0172
2015,BE0866A,BE,0.232,0.6944,0.0638,0.0097
2015,BE0880A,BE,0.3378,0.4371,0.2096,0.015
2015,BE0901A,BE,0.5094,0.4283,0.0557,0.0065
2015,BE0972A,BE,0.6117,0.2586,0.123,0.0072
2015,BE0991A,BE,0.4157,0.1904,0.388,0.006
2015,BE1088A,BE,0.1246,0.4017,0.4677,0.0061
2015,BE1093A,BE,0.0734,0.6499,0.2601,0.0166
2015,BE1099A,BE,0.3049,0.6331,0.0523,0.0093
2015,SBFLE841,BE,0.2555,0.4805,0.2531,0.011
2015,SBFLE844,BE,0.1899,0.7568,0.0421,0.0111
2015,SBFLE845,BE,0.2057,0.7074,0.0721,0.0145
2015,SBFLE846,BE,0.2964,0.6315,0.0568,0.0152
2015,SBFLE848,BE,0.1303,0.5119,0.3381,0.0196
2015,SBFLE850,BE,0.3455,0.5817,0.0559,0.0169
2015,DEAD150424_,BE,0.0937,0.7028,0.1796,0.0238
2015,DEAD150428_,BE,0.1546,0.6338,0.1338,0.0779
2015,DEAD150521_,BE,0.3585,0.5215,0.1097,0.0104
2015,DEAD150526_,BE,0.2964,0.6353,0.0507,0.0178
2015,DEAD150528_,BE,0.2785,0.5411,0.1719,0.0084
2015,dead150604_,BE,0.0583,0.7064,0.2091,0.0264
2015,dead150604_,BE,0.3258,0.3968,0.2695,0.0082
2015,DEAD150617_,BE,0.0771,0.8147,0.0977,0.0106
2015,dead150701_,BE,0.5827,0.3156,0.0793,0.0225
2015,DEAD150709_,BE,0.2404,0.5978,0.1438,0.0178
2015,DEAD150709_,BE,0.2002,0.6815,0.0854,0.0329
2015,DEAD150709_,BE,0.1793,0.6661,0.1236,0.031
2015,DEAD150709_,BE,0.1082,0.6062,0.2749,0.0106
2015,DEAD150813B,BE,0.0933,0.4932,0.3997,0.0139
2015,DEAD150924B,BE,0.2277,0.5705,0.1746,0.0272
2015,SBFLE401,BE,0.1913,0.7128,0.0634,0.0327
2016,DEAD_LE1052,LE,0.124222222,0.395555556,0.478555556,0.001555556
2016,LE1000,LE,0.158777778,0.678888889,0.161444444,0.001
2016,LE1001,LE,0.188333333,0.632444444,0.178222222,0.000888889
2016,LE1002,LE,0.102111111,0.603,0.293777778,0.001222222
2016,LE1003,LE,0.291111111,0.488777778,0.218111111,0.002111111
2016,LE1004,LE,0.169777778,0.667222222,0.157555556,0.005333333
2016,LE1005,LE,0.182111111,0.639,0.177333333,0.001666667
2016,LE1006,LE,0.149666667,0.475444444,0.374444444,0.000555556
2016,LE1007,LE,0.211888889,0.245666667,0.541777778,0.000555556
2016,LE1008,LE,0.191222222,0.689666667,0.117555556,0.001888889
2016,LE1009,LE,0.242111111,0.602,0.154444444,0.001111111
2016,LE1010,LE,0.155,0.526111111,0.317555556,0.001
2016,LE1011,LE,0.118555556,0.747444444,0.132,0.002222222
2016,LE1012,LE,0.105111111,0.565333333,0.328444444,0.000777778
2016,LE1013,LE,0.233444444,0.555222222,0.210111111,0.001
2016,LE1014,LE,0.271222222,0.528555556,0.199222222,0.000777778
2016,LE1015,LE,0.291777778,0.574555556,0.132111111,0.002
2016,LE1016,LE,0.250444444,0.625333333,0.121777778,0.002555556
2016,LE1017,LE,0.122555556,0.619,0.257,0.001444444
2016,LE1018,LE,0.100333333,0.686222222,0.212111111,0.001444444
2016,LE1019,LE,0.117777778,0.569555556,0.311111111,0.001555556
